THE,0.076860665
with,0.006709315
profound,9.36E-05
of,0.016133562
the,0.076860665
ofyour,0.000592916
working,0.000218443
You,0.00699017
attack,0.000468092
or,0.004868154
of,0.016133562
decides,0.000343267
and,0.030862849
executed,6.24E-05
and,0.030862849
at,0.005086597
a,0.027773444
in,0.020440006
person,0.000748947
visual,0.00040568
director,9.36E-05
Web,0.00096739
has,0.003744734
like,0.001934779
in,0.020440006
also,0.002465283
connect,0.000124824
screenplay,0.000530504
only,0.001154626
mechanistic,3.12E-05
notions,6.24E-05
the,0.076860665
Butch,0.000280855
and,0.030862849
believe,0.000156031
ofwhat,0.000218443
Michael,0.001341863
between,0.001373069
utopian,0.000218443
paying,3.12E-05
major,0.000374473
scene,0.003370261
the,0.076860665
improvises,0.000124824
with,0.006709315
ultimate,0.000187237
the,0.076860665
Magi,3.12E-05
to,0.024247152
is,0.021157747
Lear,9.36E-05
the,0.076860665
the,0.076860665
does,0.00056171
goal,0.000655328
useful,6.24E-05
that,0.010828522
GATSBY,9.36E-05
comical,3.12E-05
out,0.002153222
Etta,3.12E-05
the,0.076860665
can,0.002590108
so,0.002558902
entertain,3.12E-05
single,0.001092214
planet,9.36E-05
heros,0.001341863
free,0.000218443
texture,0.000124824
requires,0.000124824
Need,0.001435481
using,0.000592916
now,0.000748947
big,0.00096739
or,0.004868154
connection,0.000124824
character,0.004524887
focuses,0.000124824
driving,6.24E-05
web,0.00096739
a,0.027773444
and,0.030862849
Then,0.001154626
with,0.006709315
steps,0.001248245
conflict,0.000904977
Men,0.000717741
character,0.004524887
CASSIDY,3.12E-05
FINDING,0.000218443
Georges,0.000124824
and,0.030862849
charged,3.12E-05
Moonstruck,6.24E-05
each,0.001841161
a,0.027773444
discuss,6.24E-05
simple,0.000468092
strength,0.000124824
design,9.36E-05
flips,0.000124824
writer,0.000655328
a,0.027773444
nuanced,3.12E-05
three,0.000780153
home,0.000436886
ofMonte,6.24E-05
great,0.00168513
by,0.005585895
off,0.000374473
possibilities,0.000187237
As,0.006802933
the,0.076860665
When,0.002964581
regained,3.12E-05
town,0.000686535
says,0.000936183
a,0.027773444
the,0.076860665
of,0.016133562
desire,0.00224684
asks,0.000312061
they,0.003307848
Index,9.36E-05
different,0.000624122
to,0.024247152
about,0.002558902
tells,0.001248245
ends,0.000280855
YOtt,3.12E-05
manmade,0.000187237
MAIN,0.001310657
must,0.001653924
stare,3.12E-05
a,0.027773444
to,0.024247152
use,0.001092214
ofwhich,9.36E-05
begin,0.000249649
fundamental,0.000343267
and,0.030862849
to,0.024247152
oftheir,0.000124824
I,0.001279451
hero,0.006085193
can,0.002590108
Chewbacca,9.36E-05
not,0.003245436
ShaUJshank,3.12E-05
episode,0.000124824
Once,0.000499298
is,0.021157747
For,0.006615697
depending,3.12E-05
because,0.002028398
ANATOMY,0.001185832
Sense,0.000686535
being,0.000780153
scenes,0.000904977
a,0.027773444
stories,0.001997191
give,0.000842565
potent,3.12E-05
the,0.076860665
to,0.024247152
and,0.030862849
scenes,0.000904977
by,0.005585895
Casablanca,0.000592916
sixgun,3.12E-05
their,0.001560306
you,0.00699017
and,0.030862849
moral,0.003869558
more,0.001560306
in,0.020440006
in,0.020440006
the,0.076860665
hero,0.006085193
furnishings,3.12E-05
the,0.076860665
on,0.004961773
dear,3.12E-05
code,0.000124824
examine,6.24E-05
mate,6.24E-05
STAR,0.000218443
decision,0.000530504
Heathcliff,0.000124824
imagination,9.36E-05
houses,0.000218443
its,0.001466687
effect,0.000280855
Since,0.000218443
novel,0.000436886
use,0.001092214
black,0.000343267
flaw,9.36E-05
The,0.076860665
that,0.010828522
Ulysses,0.000312061
make,0.001404275
An,0.002902169
his,0.006241223
life,0.001217039
Captain,0.000343267
five,0.000187237
that,0.010828522
a,0.027773444
St,0.000156031
information,0.000374473
Which,0.001934779
only,0.001154626
change,0.001341863
stories,0.001997191
you,0.00699017
and,0.030862849
a,0.027773444
TH,6.24E-05
since,0.000218443
a,0.027773444
characters,0.003026993
range,9.36E-05
moves,0.000218443
in,0.020440006
stand,0.000156031
writing,0.00056171
Christmas,0.000156031
rush,6.24E-05
Fay,3.12E-05
certain,0.000436886
the,0.076860665
and,0.030862849
in,0.020440006
see,0.001778749
Tolkien,9.36E-05
George,0.001185832
law,0.000124824
stories,0.001997191
and,0.030862849
key,0.001185832
so,0.002558902
characterGreene,3.12E-05
is,0.021157747
charming,6.24E-05
is,0.021157747
story,0.013574661
killed,0.000218443
decisions,3.12E-05
No,0.000998596
pay,9.36E-05
else,0.000312061
exercises,3.12E-05
Hemingway,0.000124824
very,0.000717741
is,0.021157747
point,0.00096739
TRUE,0.000655328
Blalee,3.12E-05
Kubrick,3.12E-05
making,0.000530504
halfway,3.12E-05
ofthe,0.003432673
while,0.000624122
cocoon,3.12E-05
from,0.003588703
write,0.000499298
author,0.000249649
have,0.002434077
hero,0.006085193
and,0.030862849
line,0.001716336
of,0.016133562
form,0.000873771
he,0.007645499
the,0.076860665
most,0.001934779
tale,0.000218443
of,0.016133562
expression,0.000124824
the,0.076860665
then,0.001154626
a,0.027773444
with,0.006709315
The,0.076860665
Good,0.001591512
will,0.002777344
and,0.030862849
from,0.003588703
this,0.007739117
It,0.007021376
by,0.005585895
French,6.24E-05
GEORGE,0.001185832
city,0.000655328
RR,3.12E-05
short,0.000249649
Costanza,3.12E-05
It,0.007021376
writers,0.00096739
when,0.002964581
insights,3.12E-05
heros,0.001341863
an,0.002902169
you,0.00699017
joining,3.12E-05
offers,0.000124824
Excalibur,0.000124824
a,0.027773444
finesounding,3.12E-05
He,0.007645499
freezes,3.12E-05
of,0.016133562
own,0.000780153
ofthe,0.003432673
STORY,0.013574661
Need,0.001435481
and,0.030862849
stay,9.36E-05
for,0.006615697
elements,0.000686535
we,0.001435481
a,0.027773444
organic,0.000468092
catch,9.36E-05
Harry,0.000343267
system,0.000436886
hero,0.006085193
moral,0.003869558
l,0.000280855
ofscience,3.12E-05
latger,3.12E-05
This,0.007739117
the,0.076860665
strategy,0.00040568
great,0.00168513
by,0.005585895
men,0.000717741
are,0.005117803
living,0.000280855
Got,9.36E-05
the,0.076860665
FORREST,0.000156031
and,0.030862849
decades,3.12E-05
who,0.002933375
about,0.002558902
precisely,6.24E-05
by,0.005585895
the,0.076860665
the,0.076860665
Clarence,0.000218443
extremely,0.000124824
guys,0.000124824
whereas,3.12E-05
is,0.021157747
often,0.000468092
know,0.000748947
every,0.000436886
the,0.076860665
is,0.021157747
antiplot,6.24E-05
eternity,3.12E-05
development,0.000530504
head,0.000249649
to,0.024247152
step,0.00056171
yourself,0.000156031
many,0.001248245
going,0.000717741
to,0.024247152
the,0.076860665
great,0.00168513
only,0.001154626
cut,0.000124824
in,0.020440006
Ii,0.000655328
declines,3.12E-05
do,0.001560306
in,0.020440006
to,0.024247152
This,0.007739117
benefit,3.12E-05
ofthe,0.003432673
lost,0.000312061
Catherine,0.000218443
America,0.000124824
fall,0.000218443
Stephen,0.000218443
author,0.000249649
sympathy,9.36E-05
old,0.000218443
selfrevelation,0.001279451
the,0.076860665
end,0.001248245
and,0.030862849
for,0.006615697
with,0.006709315
Everything,0.000343267
comes,0.000998596
full,0.000280855
pleads,3.12E-05
But,0.005554689
subplots,0.000124824
man,0.002278046
condense,3.12E-05
spaces,0.000374473
Heros,0.001341863
ofthe,0.003432673
miniature,0.000280855
the,0.076860665
determine,0.000156031
out,0.002153222
L,0.000280855
big,0.00096739
story,0.013574661
their,0.001560306
drinks,0.000124824
solid,6.24E-05
SelfRevelation,0.001279451
control,6.24E-05
STORY,0.013574661
The,0.076860665
is,0.021157747
overall,0.000436886
Opponent,0.003463879
Another,0.001154626
is,0.021157747
shot,6.24E-05
used,0.000436886
evil,0.000374473
From,0.003588703
plandirect,3.12E-05
to,0.024247152
many,0.001248245
narrative,0.000468092
could,0.000249649
the,0.076860665
emotional,6.24E-05
way,0.001591512
can,0.002590108
oftheir,0.000124824
fallen,6.24E-05
turning,0.000124824
kinds,0.000156031
no,0.000998596
and,0.030862849
going,0.000717741
she,0.001903573
most,0.001934779
and,0.030862849
and,0.030862849
but,0.005554689
world,0.004649711
birth,9.36E-05
a,0.027773444
of,0.016133562
to,0.024247152
Because,0.002028398
Changed,0.000624122
Wickham,0.000124824
ofa,0.0015291
SELFREVELATION,0.001279451
vehicles,3.12E-05
This,0.007739117
Well,0.001092214
of,0.016133562
andJack,6.24E-05
world,0.004649711
is,0.021157747
dialogue,0.001279451
move,0.000218443
vanishes,3.12E-05
human,0.000904977
they,0.003307848
What,0.003307848
he,0.007645499
plot,0.002870963
and,0.030862849
the,0.076860665
but,0.005554689
screenplay,0.000530504
and,0.030862849
freezing,3.12E-05
and,0.030862849
to,0.024247152
his,0.006241223
l,0.000280855
words,0.000343267
level,0.000249649
life,0.001217039
on,0.004961773
HEIGHTS,9.36E-05
From,0.003588703
focusing,3.12E-05
of,0.016133562
line,0.001716336
Arthur,0.000187237
may,0.000655328
like,0.001934779
moral,0.003869558
mechanical,0.000187237
and,0.030862849
express,0.000499298
ofhis,0.000343267
this,0.007739117
SelfRevelation,0.001279451
on,0.004961773
gaps,6.24E-05
characters,0.003026993
Balderston,3.12E-05
head,0.000249649
conflict,0.000904977
away,0.000218443
become,0.000655328
Godard,3.12E-05
of,0.016133562
began,9.36E-05
or,0.004868154
marrying,3.12E-05
could,0.000249649
The,0.076860665
a,0.027773444
must,0.001653924
to,0.024247152
has,0.003744734
to,0.024247152
stories,0.001997191
them,0.001591512
gang,6.24E-05
war,6.24E-05
define,0.000156031
He,0.007645499
onetoone,6.24E-05
systems,3.12E-05
his,0.006241223
as,0.006802933
attack,0.000468092
hero,0.006085193
heroes,0.000530504
a,0.027773444
to,0.024247152
be,0.003526291
This,0.007739117
uses,0.000436886
plot,0.002870963
the,0.076860665
not,0.003245436
One,0.003276642
Story,0.013574661
place,0.001061008
Revelation,0.001591512
film,0.00040568
practically,9.36E-05
it,0.007021376
Cathy,0.000249649
dead,0.000374473
simple,0.000468092
plot,0.002870963
When,0.002964581
final,0.000592916
Tom,0.000343267
just,0.001248245
Elizabeth,0.000218443
the,0.076860665
Dubliners,3.12E-05
tells,0.001248245
the,0.076860665
take,0.000873771
centered,3.12E-05
timid,9.36E-05
character,0.004524887
city,0.000655328
Amelia,6.24E-05
of,0.016133562
exposing,3.12E-05
Express,0.000499298
world,0.004649711
drive,0.000717741
fairy,6.24E-05
symbols,0.000655328
Within,0.000936183
justice,0.000312061
up,0.001591512
directly,9.36E-05
is,0.021157747
a,0.027773444
The,0.076860665
but,0.005554689
below,0.000124824
it,0.007021376
the,0.076860665
THE,0.076860665
story,0.013574661
as,0.006802933
articles,6.24E-05
return,0.000343267
the,0.076860665
complex,0.000468092
they,0.003307848
ofa,0.0015291
George,0.001185832
really,0.000592916
from,0.003588703
oppositions,0.000280855
the,0.076860665
also,0.002465283
Typically,0.000124824
role,9.36E-05
by,0.005585895
Show,0.000842565
mechanized,3.12E-05
stitches,3.12E-05
Lady,6.24E-05
fire,6.24E-05
women,0.000312061
scene,0.003370261
travel,3.12E-05
From,0.003588703
But,0.005554689
premise,0.000936183
want,0.000624122
opposition,0.001029802
to,0.024247152
the,0.076860665
the,0.076860665
into,0.00168513
ANATOMY,0.001185832
Mr,0.000343267
a,0.027773444
Main,0.001310657
To,0.024247152
by,0.005585895
is,0.021157747
a,0.027773444
hanging,3.12E-05
go,0.000655328
American,0.000499298
the,0.076860665
leaves,0.000124824
Dirty,6.24E-05
help,0.000374473
of,0.016133562
and,0.030862849
wife,0.000343267
greatest,0.000249649
mind,0.000343267
at,0.005086597
from,0.003588703
point,0.00096739
single,0.001092214
worldwide,6.24E-05
a,0.027773444
the,0.076860665
the,0.076860665
the,0.076860665
offireworks,3.12E-05
exposition,3.12E-05
gives,0.00056171
Rospo,3.12E-05
Recovering,3.12E-05
in,0.020440006
character,0.004524887
reason,0.000468092
a,0.027773444
great,0.00168513
fact,0.000187237
pattern,9.36E-05
Ed,0.000468092
the,0.076860665
killed,0.000218443
story,0.013574661
ofvitality,3.12E-05
in,0.020440006
and,0.030862849
year,0.000218443
boys,9.36E-05
The,0.076860665
story,0.013574661
a,0.027773444
Like,0.001934779
THE,0.076860665
is,0.021157747
father,0.000624122
the,0.076860665
ability,0.000218443
one,0.003276642
it,0.007021376
or,0.004868154
mythology,9.36E-05
Make,0.001404275
the,0.076860665
desire,0.00224684
he,0.007645499
attorney,0.000124824
John,0.000187237
the,0.076860665
becomes,0.000468092
unforgettable,3.12E-05
bows,3.12E-05
out,0.002153222
ofeveryday,3.12E-05
with,0.006709315
she,0.001903573
need,0.001435481
is,0.021157747
Shane,9.36E-05
Michael,0.001341863
bad,0.000218443
but,0.005554689
use,0.001092214
realize,0.000124824
devil,0.000218443
is,0.021157747
The,0.076860665
the,0.076860665
Potter,0.000686535
guarding,3.12E-05
great,0.00168513
respect,3.12E-05
been,0.000780153
intensity,0.000124824
SO,0.002558902
be,0.003526291
the,0.076860665
action,0.001310657
land,0.000187237
by,0.005585895
stories,0.001997191
like,0.001934779
Don,0.000280855
day,0.000436886
the,0.076860665
guilty,0.000124824
toward,0.000187237
with,0.006709315
by,0.005585895
intricate,6.24E-05
In,0.020440006
the,0.076860665
the,0.076860665
lV,3.12E-05
in,0.020440006
exploring,6.24E-05
it,0.007021376
an,0.002902169
designing,0.000842565
looks,0.000187237
you,0.00699017
real,0.000436886
schematic,3.12E-05
the,0.076860665
in,0.020440006
at,0.005086597
like,0.001934779
news,6.24E-05
the,0.076860665
marry,6.24E-05
both,0.000717741
and,0.030862849
How,0.002371665
strong,0.000249649
One,0.003276642
with,0.006709315
a,0.027773444
audience,0.00361991
characters,0.003026993
top,0.000218443
consciously,3.12E-05
such,0.00056171
individual,0.000124824
He,0.007645499
experience,0.000218443
revelation,0.001591512
basing,3.12E-05
you,0.00699017
designing,0.000842565
you,0.00699017
which,0.001934779
huge,0.000343267
and,0.030862849
Stanley,0.000249649
selfrevelation,0.001279451
he,0.007645499
of,0.016133562
at,0.005086597
learn,0.000312061
seeing,0.000124824
say,0.000343267
your,0.003401467
not,0.003245436
noticed,3.12E-05
Suspects,0.000187237
elements,0.000686535
in,0.020440006
shadow,3.12E-05
Now,0.000748947
hunger,3.12E-05
Note,9.36E-05
is,0.021157747
movies,0.000218443
telling,0.000343267
Symphonic,0.000343267
two,0.001841161
and,0.030862849
places,0.000218443
the,0.076860665
world,0.004649711
scenes,0.000904977
plot,0.002870963
better,0.000499298
fmure,3.12E-05
the,0.076860665
and,0.030862849
blunt,6.24E-05
and,0.030862849
it,0.007021376
process,0.000530504
this,0.007739117
they,0.003307848
and,0.030862849
replacing,3.12E-05
the,0.076860665
an,0.002902169
Weakness,0.000904977
scope,0.000124824
plot,0.002870963
they,0.003307848
This,0.007739117
I,0.001279451
we,0.001435481
some,0.001404275
see,0.001778749
down,0.000842565
payoffRenault,3.12E-05
better,0.000499298
to,0.024247152
Thats,0.000280855
drive,0.000717741
seven,0.000655328
Louis,0.000249649
textbook,9.36E-05
for,0.006615697
in,0.020440006
make,0.001404275
And,0.030862849
good,0.001591512
it,0.007021376
and,0.030862849
extreme,0.000249649
verbal,0.000124824
blame,3.12E-05
The,0.076860665
winner,3.12E-05
Here,0.00040568
he,0.007645499
lowers,3.12E-05
character,0.004524887
THE,0.076860665
This,0.007739117
the,0.076860665
grizzled,3.12E-05
Eszterhas,3.12E-05
characters,0.003026993
For,0.006615697
ofdialogue,3.12E-05
some,0.001404275
see,0.001778749
waiting,0.000280855
Blazes,6.24E-05
look,0.000998596
story,0.013574661
upandcoming,3.12E-05
is,0.021157747
by,0.005585895
Instead,0.000436886
mutually,3.12E-05
same,0.001092214
and,0.030862849
in,0.020440006
Western,0.00040568
at,0.005086597
will,0.002777344
place,0.001061008
letters,0.000124824
you,0.00699017
Desert,9.36E-05
Poe,3.12E-05
This,0.007739117
saves,9.36E-05
pair,9.36E-05
Frank,0.000249649
But,0.005554689
makes,0.000811359
due,6.24E-05
As,0.006802933
Dog,0.000187237
you,0.00699017
opposition,0.001029802
story,0.013574661
good,0.001591512
and,0.030862849
to,0.024247152
be,0.003526291
and,0.030862849
audience,0.00361991
needs,0.000436886
case,0.000187237
forgiveness,6.24E-05
a,0.027773444
other,0.001466687
a,0.027773444
so,0.002558902
money,0.000624122
what,0.003307848
sloppy,3.12E-05
like,0.001934779
a,0.027773444
or,0.004868154
excellence,3.12E-05
Bachelard,3.12E-05
possible,0.000468092
at,0.005086597
new,0.00096739
and,0.030862849
second,0.000530504
an,0.002902169
one,0.003276642
general,0.000124824
School,0.000436886
final,0.000592916
the,0.076860665
in,0.020440006
harvest,3.12E-05
and,0.030862849
woman,0.000624122
thirtysecond,3.12E-05
cant,0.000249649
a,0.027773444
It,0.007021376
Western,0.00040568
to,0.024247152
end,0.001248245
a,0.027773444
story,0.013574661
will,0.002777344
Heathcliffand,3.12E-05
the,0.076860665
audiences,0.000343267
us,0.000124824
whether,0.000249649
give,0.000842565
world,0.004649711
the,0.076860665
and,0.030862849
concept,9.36E-05
camera,6.24E-05
By,0.005585895
all,0.001872367
moral,0.003869558
occurs,0.000218443
belief,6.24E-05
hotels,3.12E-05
the,0.076860665
story,0.013574661
his,0.006241223
this,0.007739117
on,0.004961773
dialogue,0.001279451
is,0.021157747
on,0.004961773
first,0.001466687
that,0.010828522
design,9.36E-05
and,0.030862849
eating,3.12E-05
reversal,0.000218443
that,0.010828522
about,0.002558902
ofhis,0.000343267
men,0.000717741
which,0.001934779
Western,0.00040568
want,0.000624122
an,0.002902169
rebel,9.36E-05
School,0.000436886
writer,0.000655328
final,0.000592916
Puzo,0.000124824
the,0.076860665
AM,0.000124824
the,0.076860665
detail,0.000156031
The,0.076860665
when,0.002964581
line,0.001716336
It,0.007021376
natural,0.000530504
web,0.00096739
her,0.002496489
OF,0.016133562
this,0.007739117
beings,0.000187237
such,0.00056171
the,0.076860665
ES,3.12E-05
of,0.016133562
but,0.005554689
and,0.030862849
tyrant,6.24E-05
forces,0.000436886
the,0.076860665
learns,0.00040568
that,0.010828522
ofthe,0.003432673
tight,6.24E-05
will,0.002777344
the,0.076860665
of,0.016133562
far,0.000280855
fourth,9.36E-05
not,0.003245436
when,0.002964581
learns,0.00040568
officers,3.12E-05
Cinema,9.36E-05
SCENE,0.003370261
of,0.016133562
determined,6.24E-05
though,0.00056171
give,0.000842565
and,0.030862849
school,0.000436886
he,0.007645499
ofJacks,3.12E-05
Determine,0.000156031
your,0.003401467
home,0.000436886
the,0.076860665
the,0.076860665
that,0.010828522
death,0.00056171
world,0.004649711
series,0.000468092
the,0.076860665
book,0.000218443
argument,0.001217039
her,0.002496489
spirituality,3.12E-05
a,0.027773444
team,9.36E-05
more,0.001560306
that,0.010828522
truth,0.000655328
since,0.000218443
the,0.076860665
telling,0.000343267
not,0.003245436
the,0.076860665
decency,3.12E-05
of,0.016133562
STORY,0.013574661
is,0.021157747
story,0.013574661
the,0.076860665
an,0.002902169
his,0.006241223
come,0.000842565
all,0.001872367
forms,0.000280855
in,0.020440006
of,0.016133562
things,0.000218443
dust,9.36E-05
to,0.024247152
Martello,3.12E-05
right,0.000717741
Matts,3.12E-05
from,0.003588703
the,0.076860665
at,0.005086597
in,0.020440006
at,0.005086597
funnel,0.000124824
tried,9.36E-05
order,0.000280855
ofDreams,6.24E-05
front,0.000374473
with,0.006709315
approach,0.000218443
ex,3.12E-05
story,0.013574661
Andy,3.12E-05
argument,0.001217039
or,0.004868154
to,0.024247152
compassion,6.24E-05
Penelopes,3.12E-05
desire,0.00224684
of,0.016133562
opponent,0.003463879
the,0.076860665
by,0.005585895
a,0.027773444
livable,3.12E-05
extreme,0.000249649
people,0.000904977
in,0.020440006
a,0.027773444
new,0.00096739
order,0.000280855
the,0.076860665
to,0.024247152
example,0.000780153
be,0.003526291
final,0.000592916
who,0.002933375
Dances,0.000187237
many,0.001248245
Generally,0.000124824
audience,0.00361991
of,0.016133562
Heroes,0.000530504
by,0.005585895
as,0.006802933
as,0.006802933
good,0.001591512
he,0.007645499
the,0.076860665
epic,0.000312061
threeact,9.36E-05
the,0.076860665
fat,0.000124824
murder,0.000218443
the,0.076860665
growmg,3.12E-05
OF,0.016133562
POINT,0.00096739
He,0.007645499
last,0.00056171
and,0.030862849
this,0.007739117
also,0.002465283
CONTENTS,3.12E-05
thing,0.000249649
Because,0.002028398
very,0.000717741
the,0.076860665
Story,0.013574661
your,0.003401467
aspects,6.24E-05
and,0.030862849
Hero,0.006085193
natural,0.000530504
grow,0.000218443
For,0.006615697
king,0.000811359
You,0.00699017
bluntly,3.12E-05
Death,0.00056171
a,0.027773444
bad,0.000218443
and,0.030862849
morally,6.24E-05
simple,0.000468092
scene,0.003370261
to,0.024247152
learn,0.000312061
courtroom,6.24E-05
One,0.003276642
technique,0.001248245
is,0.021157747
the,0.076860665
a,0.027773444
are,0.005117803
Cathy,0.000249649
the,0.076860665
that,0.010828522
loose,6.24E-05
by,0.005585895
and,0.030862849
forces,0.000436886
force,0.000499298
main,0.001310657
offloating,6.24E-05
scene,0.003370261
about,0.002558902
and,0.030862849
this,0.007739117
and,0.030862849
this,0.007739117
Dialogue,0.001279451
this,0.007739117
who,0.002933375
weave,0.000374473
vehicle,6.24E-05
Last,0.00056171
the,0.076860665
is,0.021157747
evil,0.000374473
even,0.001092214
The,0.076860665
about,0.002558902
will,0.002777344
America,0.000124824
Jessup,3.12E-05
death,0.00056171
the,0.076860665
the,0.076860665
SCENE,0.003370261
killing,0.000156031
but,0.005554689
strands,9.36E-05
trapped,6.24E-05
the,0.076860665
are,0.005117803
the,0.076860665
express,0.000499298
it,0.007021376
be,0.003526291
Hannah,3.12E-05
has,0.003744734
of,0.016133562
the,0.076860665
person,0.000748947
which,0.001934779
try,0.000249649
ofthe,0.003432673
he,0.007645499
This,0.007739117
exciting,6.24E-05
will,0.002777344
the,0.076860665
actions,0.000592916
genre,0.000374473
John,0.000187237
her,0.002496489
to,0.024247152
and,0.030862849
Iliad,9.36E-05
it,0.007021376
a,0.027773444
values,0.000998596
eye,0.000156031
community,0.000468092
Even,0.001092214
thought,0.000124824
overall,0.000436886
a,0.027773444
within,0.000936183
doomed,3.12E-05
None,0.000280855
this,0.007739117
world,0.004649711
to,0.024247152
Scotties,3.12E-05
is,0.021157747
has,0.003744734
trip,0.000124824
fix,3.12E-05
but,0.005554689
objects,0.000124824
of,0.016133562
